chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,71,校准：概率是否可信,yes,8,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s071_r1_bayes-trustworthy-data-security-privacy-fair.jpg,assets/downloaded/ch10/text1_expanded/ch10_s071_r1_bayes-trustworthy-data-security-privacy-fair.jpg,ch10_s071_r1_bayes-trustworthy-data-security-privacy-fair.jpg,.jpg,101623,1600,900,ade2d18cf867c34f83b16be279e2c5ec4c9b0bf51b3f1e279c5192ac03be5f31,https://www.bing.com/images/search?q=Bayes+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization,https://tse1.mm.bing.net/th?q=Bayes+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization&w=1600&h=900&c=7&rs=1&p=0,Bayes trustworthy data security privacy fairness explainability scientific visualization,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes trustworthy data security privacy fairness explainability scientific visualization,算法流程,algorithm_diagram,校准：概率是否可信的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,73,外推风险：材料AI的核心风险,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s073_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s073_r1_schematic.jpg,ch10_s073_r1_schematic.jpg,.jpg,76001,1200,800,48e2a82f8c9deebc63ec30a67978a887ccbc25d00dfe817bfb5a5ad98c55abc9,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9%EF%BC%9A%E6%9D%90%E6%96%99AI%E7%9A%84%E6%A0%B8%E5%BF%83%E9%A3%8E%E9%99%A9+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9+%E6%9D%90%E6%96%99AI%E7%9A%84%E6%A0%B8%E5%BF%83%E9%A3%8E%E9%99%A9,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9%EF%BC%9A%E6%9D%90%E6%96%99AI%E7%9A%84%E6%A0%B8%E5%BF%83%E9%A3%8E%E9%99%A9+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9+%E6%9D%90%E6%96%99AI%E7%9A%84%E6%A0%B8%E5%BF%83%E9%A3%8E%E9%99%A9&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 外推风险：材料AI的核心风险 教学示意图 外推风险 材料AI的核心风险,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 外推风险：材料AI的核心风险 教学示意图 外推风险 材料AI的核心风险,概念示意,schematic,外推风险：材料AI的核心风险的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,75,稳健性评价,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch04\text1_expanded\ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,.jpg,,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+075,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+075&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 075,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 075,算法流程,flowchart,稳健性评价的教学示意图,底部横向流程图,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,76,模型卡 Model Card,yes,2,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s076_r1_model-card-trustworthy-data-security-privacy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s076_r1_model-card-trustworthy-data-security-privacy.jpg,ch10_s076_r1_model-card-trustworthy-data-security-privacy.jpg,.jpg,88046,1200,800,aea71cc9a7087cb07becd88828fbc025e0b24a4b7c4196fa77bb8fa5ff92532f,https://www.bing.com/images/search?q=Model+Card+trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram,https://tse1.mm.bing.net/th?q=Model+Card+trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram&w=1200&h=800&c=7&rs=1&p=0,Model Card trustworthy AI data security privacy explainable AI algorithm workflow diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Model Card trustworthy AI data security privacy explainable AI algorithm workflow diagram,算法流程,flowchart,模型卡 Model Card的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,78,可信度评价报告框架,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s078_r1_trustworthy-data-security-privacy-fairness-e.jpg,assets/downloaded/ch10/text1_expanded/ch10_s078_r1_trustworthy-data-security-privacy-fairness-e.jpg,ch10_s078_r1_trustworthy-data-security-privacy-fairness-e.jpg,.jpg,72281,1400,900,d961c09b4111a93b9611b87cb169466a642a6f00073d0af7ed82d9865d1580b3,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E6%8A%A5%E5%91%8A%E6%A1%86%E6%9E%B6+concept+diagram+open+educational+resource+%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E6%8A%A5%E5%91%8A%E6%A1%86%E6%9E%B6,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E6%8A%A5%E5%91%8A%E6%A1%86%E6%9E%B6+concept+diagram+open+educational+resource+%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E6%8A%A5%E5%91%8A%E6%A1%86%E6%9E%B6&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy fairness explainability workflow 可信度评价报告框架 concept diagram open educational resource 可信度评价报告框架,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy fairness explainability workflow 可信度评价报告框架 concept diagram open educational resource 可信度评价报告框架,概念示意,schematic,可信度评价报告框架的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,79,10.5 综合案例：材料性能预测、材料知识库或贝叶斯优化项目,yes,5,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s079_r1_trustworthy-data-security-privacy-explainabl.jpg,assets/downloaded/ch10/text1_expanded/ch10_s079_r1_trustworthy-data-security-privacy-explainabl.jpg,ch10_s079_r1_trustworthy-data-security-privacy-explainabl.jpg,.jpg,73438,1399,900,509c0bb6948b895058bbb9a2eda15285b7fe98080f1b54284861bb6a7d623804,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram+10+5+%E7%BB%BC%E5%90%88%E6%A1%88%E4%BE%8B+%E6%9D%90%E6%96%99%E6%80%A7%E8%83%BD%E9%A2%84%E6%B5%8B+%E6%9D%90%E6%96%99%E7%9F%A5%E8%AF%86%E5%BA%93%E6%88%96%E8%B4%9D%E5%8F%B6%E6%96%AF%E4%BC%98%E5%8C%96%E9%A1%B9%E7%9B%AE+education,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram+10+5+%E7%BB%BC%E5%90%88%E6%A1%88%E4%BE%8B+%E6%9D%90%E6%96%99%E6%80%A7%E8%83%BD%E9%A2%84%E6%B5%8B+%E6%9D%90%E6%96%99%E7%9F%A5%E8%AF%86%E5%BA%93%E6%88%96%E8%B4%9D%E5%8F%B6%E6%96%AF%E4%BC%98%E5%8C%96%E9%A1%B9%E7%9B%AE+education&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy explainable AI algorithm workflow diagram 10 5 综合案例 材料性能预测 材料知识库或贝叶斯优化项目 education,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy explainable AI algorithm workflow diagram 10 5 综合案例 材料性能预测 材料知识库或贝叶斯优化项目 education,算法流程,algorithm_diagram,10.5 综合案例：材料性能预测、材料知识库或贝叶斯优化项目的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,80,综合项目A：材料性能预测,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch04\text1_expanded\ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,.jpg,,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+080,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+080&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 080,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 080,算法流程,flowchart,综合项目A：材料性能预测的教学示意图,底部横向流程图,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,81,项目A工作流,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s081_r1_python-pandas.jpg,assets/downloaded/ch10/text1_expanded/ch10_s081_r1_python-pandas.jpg,ch10_s081_r1_python-pandas.jpg,.jpg,69658,1200,800,967e827e34e2e38560dec39def7fa42096c3c3b0d3d5a64dcc5677793f296069,https://www.bing.com/images/search?q=Python+Pandas+%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86+%E6%95%B0%E6%8D%AE%E6%B8%85%E6%B4%97+%E6%B5%81%E7%A8%8B%E5%9B%BE+%E9%A1%B9%E7%9B%AEA%E5%B7%A5%E4%BD%9C%E6%B5%81+%E9%A1%B9%E7%9B%AEA%E5%B7%A5%E4%BD%9C%E6%B5%81,https://tse1.mm.bing.net/th?q=Python+Pandas+%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86+%E6%95%B0%E6%8D%AE%E6%B8%85%E6%B4%97+%E6%B5%81%E7%A8%8B%E5%9B%BE+%E9%A1%B9%E7%9B%AEA%E5%B7%A5%E4%BD%9C%E6%B5%81+%E9%A1%B9%E7%9B%AEA%E5%B7%A5%E4%BD%9C%E6%B5%81&w=1200&h=800&c=7&rs=1&p=0,Python Pandas 数据预处理 数据清洗 流程图 项目A工作流 项目A工作流,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python Pandas 数据预处理 数据清洗 流程图 项目A工作流 项目A工作流,数据流程,flowchart,项目A工作流的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,82,项目A数据表设计,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s082_r1_microstructure-microscopy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s082_r1_microstructure-microscopy.jpg,ch10_s082_r1_microstructure-microscopy.jpg,.jpg,72806,1000,700,f50fa24d18abfeccf8be2dfc0b5b3980b8c8cfe8ac08b6457b04041589976c2b,https://www.bing.com/images/search?q=%E9%A1%B9%E7%9B%AEA%E6%95%B0%E6%8D%AE%E8%A1%A8%E8%AE%BE%E8%AE%A1+materials+microstructure+microscopy,https://tse1.mm.bing.net/th?q=%E9%A1%B9%E7%9B%AEA%E6%95%B0%E6%8D%AE%E8%A1%A8%E8%AE%BE%E8%AE%A1+materials+microstructure+microscopy&w=1000&h=700&c=7&rs=1&p=0,项目A数据表设计 materials microstructure microscopy,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,项目A数据表设计 materials microstructure microscopy,材料组织,microscopy,项目A数据表设计的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,83,项目A评价指标,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch04\text1_expanded\ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,.jpg,,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+083,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+083&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 083,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow ch10 083,算法流程,flowchart,项目A评价指标的教学示意图,底部横向流程图,assets/downloaded/ch04/text1_expanded/ch04_s042_r1_machine-learning-feature-engineering-model-t.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,84,项目A风险控制,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s084_r1_trustworthy-data-security-privacy-fairness-e.jpg,assets/downloaded/ch10/text1_expanded/ch10_s084_r1_trustworthy-data-security-privacy-fairness-e.jpg,ch10_s084_r1_trustworthy-data-security-privacy-fairness-e.jpg,.jpg,101480,1400,899,1cb591594389d743bd00bc51946d05a0dafd740384a0a6103999fcc1c4b244af,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E9%A1%B9%E7%9B%AEA%E9%A3%8E%E9%99%A9%E6%8E%A7%E5%88%B6+concept+diagram+open+educational+resource+%E9%A1%B9%E7%9B%AEA%E9%A3%8E%E9%99%A9%E6%8E%A7%E5%88%B6,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E9%A1%B9%E7%9B%AEA%E9%A3%8E%E9%99%A9%E6%8E%A7%E5%88%B6+concept+diagram+open+educational+resource+%E9%A1%B9%E7%9B%AEA%E9%A3%8E%E9%99%A9%E6%8E%A7%E5%88%B6&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy fairness explainability workflow 项目A风险控制 concept diagram open educational resource 项目A风险控制,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy fairness explainability workflow 项目A风险控制 concept diagram open educational resource 项目A风险控制,概念示意,schematic,项目A风险控制的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,85,综合项目B：材料文献知识库,yes,8,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s085_r1_microstructure-sem-ebsd-trustworthy-data-sec.jpg,assets/downloaded/ch10/text1_expanded/ch10_s085_r1_microstructure-sem-ebsd-trustworthy-data-sec.jpg,ch10_s085_r1_microstructure-sem-ebsd-trustworthy-data-sec.jpg,.jpg,200256,1598,900,fec7d1f8d27fd0082e0bb6a1c0f4640df2a25b8c99cdc522a8c251827cb66b70,https://www.bing.com/images/search?q=microstructure+SEM+EBSD+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization,https://tse1.mm.bing.net/th?q=microstructure+SEM+EBSD+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization&w=1600&h=900&c=7&rs=1&p=0,microstructure SEM EBSD trustworthy data security privacy fairness explainability scientific visualization,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,microstructure SEM EBSD trustworthy data security privacy fairness explainability scientific visualization,材料组织,microscopy,综合项目B：材料文献知识库的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,86,项目B工作流,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s086_r1_illustration.jpg,assets/downloaded/ch10/text1_expanded/ch10_s086_r1_illustration.jpg,ch10_s086_r1_illustration.jpg,.jpg,59212,1000,700,de156f179a89f65e6fa62a58b8fe020954e7117576c5b0faeb109e735574cd3f,https://www.bing.com/images/search?q=%E9%A1%B9%E7%9B%AEB%E5%B7%A5%E4%BD%9C%E6%B5%81+concept+illustration+diagram,https://tse1.mm.bing.net/th?q=%E9%A1%B9%E7%9B%AEB%E5%B7%A5%E4%BD%9C%E6%B5%81+concept+illustration+diagram&w=1000&h=700&c=7&rs=1&p=0,项目B工作流 concept illustration diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,项目B工作流 concept illustration diagram,概念示意,algorithm_diagram,项目B工作流的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,87,项目B可靠性评价,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,,,,496440afd09c4e57a4b07c36d688eaffec79bd7197e2b5b373a10bf20fd9e2d9,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+087,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+087&w=1600&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 087,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 087,算法流程,flowchart,项目B可靠性评价的教学示意图,底部横向流程图,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,88,综合项目C：贝叶斯优化,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,,,,496440afd09c4e57a4b07c36d688eaffec79bd7197e2b5b373a10bf20fd9e2d9,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+088,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+088&w=1600&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 088,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 088,算法流程,flowchart,综合项目C：贝叶斯优化的教学示意图,底部横向流程图,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,90,项目C可信性问题,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,,,,496440afd09c4e57a4b07c36d688eaffec79bd7197e2b5b373a10bf20fd9e2d9,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+090,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+090&w=1600&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 090,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow ch10 090,算法流程,flowchart,项目C可信性问题的教学示意图,底部横向流程图,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,91,综合项目通用报告结构,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,assets/downloaded/ch06/text1_expanded/ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,.jpg,,,,47b48fc8210ee90118a79f8d2ca10312fbe9abf4dcf248207c5dd990e16b2af1,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+091,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+091&w=1600&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow ch10 091,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow ch10 091,安全合规案例,schematic,综合项目通用报告结构的教学示意图,右侧 40% 宽度,assets/downloaded/ch06/text1_expanded/ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,92,项目评分建议,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch07\text1_expanded\ch07_s007_r1_knowledge-graph-rag-vector-database-retrieva.jpg,assets/downloaded/ch07/text1_expanded/ch07_s007_r1_knowledge-graph-rag-vector-database-retrieva.jpg,ch07_s007_r1_knowledge-graph-rag-vector-database-retrieva.jpg,.jpg,,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+092,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+092&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram trustworthy AI data security privacy fairness explainability workflow ch10 092,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram trustworthy AI data security privacy fairness explainability workflow ch10 092,数据流程,flowchart,项目评分建议的教学示意图,底部横向流程图,assets/downloaded/ch07/text1_expanded/ch07_s007_r1_knowledge-graph-rag-vector-database-retrieva.jpg,expanded loose mode; duplicate reused after 12 query variants
